vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
S986652C,DRV_670,1717263087,1723051887,558.3,East
O933083O,DRV_750,1713982212,1719511812,587.08,North
P369378R,DRV_334,1716025971,1718617971,524.28,North
R230047U,DRV_674,1734430001,1741514801,581.66,Northwest
G569847M,DRV_658,1706987783,1712430983,635.19,Northwest
Q613407W,DRV_470,1731616733,,364.96,North
W848018R,DRV_864,1707466341,1711786341,609.87,West
H339187T,DRV_646,1724892479,1729558079,398.77,Northwest
I971179B,DRV_374,1727445126,1730123526,592.89,South
V445107B,DRV_467,1720580332,,473.91,Central
B912419T,DRV_146,1710558670,1715224270,633.71,Northwest
R482366V,DRV_858,1705566524,1710404924,556.51,West
F668893O,DRV_350,1719457455,1720839855,639.52,Central
P384251X,DRV_981,1714191311,1719375311,354.46,South
C982258H,DRV_505,1711160373,1718677173,574.47,East
I860084S,DRV_954,1713887689,1714838089,464.56,West
I376724P,DRV_941,1727079984,1728289584,350.35,Northeast
Y341016Y,DRV_494,1717264963,1721152963,514.59,South
C346578H,DRV_854,1712803108,1716431908,558.48,Central
X806174T,DRV_173,1721984161,1725699361,395.01,Northwest
R482366V,DRV_887,1705820454,1706079654,628.06,East
J861015F,DRV_494,1725004070,1730360870,441.74,North
O339421P,DRV_743,1708614766,,502.28,North
S427109E,DRV_691,1708896491,1708982891,649.87,Central
C217043Y,DRV_384,1706338047,,600.38,West
F644925L,DRV_835,1719925134,1727096334,637.75,Northwest
W110475R,DRV_710,1722791743,1724174143,533.18,South
Z148465S,DRV_338,1718621653,1723978453,420.56,East
Z161369H,DRV_357,1715575201,1721191201,614.7,Northwest
J445502K,DRV_508,1724508909,,572.91,Northeast
J861015F,DRV_674,1717702765,1725133165,513.75,Northeast
N204505R,DRV_370,1718224561,1722803761,400.13,South
O029593K,DRV_204,1722293066,1726526666,555.46,South
J280598B,DRV_847,1732849667,1733108867,459.05,Northwest
P854973R,DRV_786,1731929064,1734607464,428.07,Central
W313678P,DRV_821,1721839871,,429.83,North
X937567R,DRV_165,1729342701,1735563501,558.88,East
Q959310O,DRV_887,1719784653,1726091853,440.75,South
U137098N,DRV_333,1713634224,1714930224,490.13,East
O497840Z,DRV_267,1732514213,1736834213,638.6,West
P776945F,DRV_716,1711533652,1713434452,420.75,South
Z397187D,DRV_463,1704399049,1705695049,635.38,Central
X964016G,DRV_373,1706822310,1707340710,390.38,North
X164535K,DRV_203,1732629936,1738245936,642.08,West
F434558I,DRV_314,1726512301,1731782701,611.8,East
R183046M,DRV_323,1728541806,1729837806,603.5,Central
J167190J,DRV_494,1706141372,,452.48,Central
P384251X,DRV_763,1726394442,1731664842,530.29,North
U329668F,DRV_649,1704396411,1707420411,645.54,North
X422096K,DRV_371,1716336154,,454.94,West
H134936I,DRV_818,1706691405,1712825805,468.07,Northwest
C182037H,DRV_132,1735027147,1737100747,382.24,Central
Z161369H,DRV_987,1728480219,1728825819,638.21,Central
U137098N,DRV_325,1705899629,1707022829,520.09,Northwest
R635365E,DRV_651,1724349026,1731347426,397.88,East
R016571X,DRV_259,1727239133,1730263133,607.09,North
W110475R,DRV_756,1717487847,1722326247,621.56,Northwest
G569847M,DRV_862,1725191360,1727178560,390.28,Central
B565431V,DRV_373,1727587929,1735104729,512.12,North
G578729I,DRV_444,1729189323,1735410123,591.09,East
H086211J,DRV_864,1708054237,1711337437,591.53,Northwest
Q868501L,DRV_111,1720262117,1722162917,463.23,North
H499125P,DRV_384,1706653280,1712355680,508.15,North
G578729I,DRV_275,1707887872,1712899072,350.63,West
H137215C,DRV_818,1710768876,1714570476,505.48,East
B261375A,DRV_194,1709085439,1712023039,367.85,Northeast
W832731J,DRV_432,1706052895,1708558495,520.61,East
N848421V,DRV_881,1714668033,,568.32,Northwest
M518705S,DRV_157,1732322400,1739580000,397.14,North
I974014K,DRV_400,1727837176,1732675576,635.94,Central
S339500F,DRV_400,1733728647,1734592647,616.58,North
J224447E,DRV_376,1708878752,1709829152,418.37,North
P586518V,DRV_666,1718533367,1719397367,377.71,Northeast
Z277584F,DRV_320,1731491909,,393.48,East
A399091Q,DRV_204,1730433133,1732333933,379.26,Central
X941343L,DRV_859,1722508669,1724841469,355.61,Northwest
N215704P,DRV_651,1706974888,1710344488,541.2,Northwest
S986652C,DRV_847,1722049498,1724900698,584.62,Northwest
R656523P,DRV_227,1707100176,,614.36,Central
B646417V,DRV_926,1705869187,1711225987,373.9,Central
W706540Y,DRV_990,1723120740,1729168740,594.93,Central
H043289B,DRV_432,1706511508,1708844308,641.94,North
I145623Y,DRV_990,1732702982,1735294982,551.17,Central
I571918O,DRV_350,1728950625,,572.37,West
G667116V,DRV_165,1728841799,1733939399,434.52,Northeast
B188888Y,DRV_324,1728801272,1729233272,488.76,Northwest
U675254U,DRV_877,1716586271,1719351071,580.51,Central
P317810I,DRV_444,1734781650,1740656850,442.51,North
S740344D,DRV_325,1732978443,1738076043,428.35,Central
M899642V,DRV_212,1715312012,1723088012,524.73,East
W400504X,DRV_448,1726585522,1729091122,426.65,South
M014767C,DRV_838,1722737201,1729994801,458.77,East
I121003M,DRV_132,1704379190,1710254390,395.67,Northwest
N204505R,DRV_755,1707288576,1707374976,549.32,East
G747016D,DRV_975,1712234100,1713184500,600.53,Northwest
I828274L,DRV_448,1724044558,1728882958,597.18,Northeast
M116155Q,DRV_371,1729080554,1734091754,597.32,East
B824771O,DRV_423,1733062799,1738592399,449.18,Central
G982507S,DRV_758,1708037632,1713048832,511.07,East
N507527W,DRV_703,1713307016,1718577416,592.32,Northeast
W365414P,DRV_125,1732492562,1739836562,587.93,South
Q868501L,DRV_470,1721522635,1727829835,494.1,Northwest
N222196R,DRV_846,1723550348,1725796748,517.94,North
I095849K,DRV_357,1715642070,1723158870,466.5,Central
Q868501L,DRV_796,1724688558,1724947758,539.7,East
U617711M,DRV_658,1724175851,1731865451,599.55,Northwest
P586518V,DRV_570,1729221180,1729566780,636.53,North
U791805I,DRV_241,1704526066,1705822066,431.5,Central
X422096K,DRV_821,1709568384,1713110784,607.5,Northwest
E651994B,DRV_432,1708071767,1714724567,464.82,Northeast
S171339W,DRV_821,1731750287,1737193487,556.26,North
L660937B,DRV_422,1720149707,1724124107,510.04,Central
K409749O,DRV_199,1709499194,1712523194,448.83,Central
O626383Z,DRV_798,1731759981,1735820781,642.64,North
B906594F,DRV_444,1711664877,1712442477,629.9,Northeast
K874315U,DRV_463,1734511551,1737535551,423.41,East
G590515J,DRV_352,1711428668,1715316668,475.53,West
G578729I,DRV_680,1730644036,1732804036,499.03,Northwest
Y415667V,DRV_334,1730799481,1732613881,442.41,Central
Z217271R,DRV_529,1720912843,1726615243,431.9,West
M043898V,DRV_818,1728807457,1733041057,477.64,West
R623869Y,DRV_750,1716125848,1718545048,607.66,South
A109439N,DRV_665,1704687788,1707020588,496.08,Central
D177449W,DRV_171,1728937002,1733084202,629.07,East
V104332G,DRV_646,1717256029,1723044829,527.48,East
F434558I,DRV_489,1711340870,1713155270,469.07,South
T389083P,DRV_193,1722633430,,544.29,Northwest
B974801I,DRV_132,1709934400,1711230400,520.32,Northeast
Q473799Y,DRV_649,1704640487,,358.75,East
Y154100C,DRV_267,1725109964,1732281164,615.85,South
J739363U,DRV_489,1722083145,1726835145,472.4,North
H219136K,DRV_505,1731631059,,382.41,Northwest
Q125674Z,DRV_564,1728505089,1733343489,642.82,Northeast
Y892554A,DRV_698,1715228316,,639.65,Northeast
Q356804L,DRV_323,1721249247,,543.22,West
U717565Q,DRV_750,1705269104,1707947504,503.78,Central
I145623Y,DRV_864,1719501572,,417.11,South
U773592T,DRV_891,1715966585,1720545785,623.4,Northwest
T953926U,DRV_926,1718239916,1722819116,616.48,North
T226752J,DRV_881,1711552084,1715267284,619.85,Northwest
N182449T,DRV_423,1725227958,1731621558,649.92,North
K569816M,DRV_246,1709916507,1715878107,424.36,Northwest
I974014K,DRV_181,1706556819,1706816019,375.76,North
D161528L,DRV_212,1721547034,1722583834,649.5,Northeast
S757584H,DRV_846,1726472783,1727077583,463.1,South
G431329J,DRV_452,1705248498,1711814898,523.01,Northeast
Y154100C,DRV_670,1717622382,1723324782,567.84,South
A146584S,DRV_212,1717002344,1720112744,396.68,East
V826398I,DRV_723,1732236319,1734569119,604.33,South
N859770R,DRV_718,1735512100,,568.56,East
A893246N,DRV_303,1716856280,1724286680,614.45,South
N222196R,DRV_742,1709992776,1714053576,543.65,North
R406088U,DRV_559,1725321196,1731196396,591.13,Central
K740748E,DRV_859,1729300815,1729387215,390.82,East
Z951343M,DRV_189,1720445190,1727789190,380.63,West
N124065Y,DRV_911,1713866753,1714989953,454.38,Northwest
F644925L,DRV_742,1711999671,,361.17,East
K123828V,DRV_579,1711975988,1719060788,408.54,West
K614293Y,DRV_479,1706787597,1709638797,638.16,Northwest
G537735R,DRV_564,1728968022,1731905622,399.61,South
A080100I,DRV_771,1733747110,1737116710,627.24,West
A514627U,DRV_704,1724579633,1730022833,622.06,Northwest
S986652C,DRV_754,1723379399,1724416199,464.18,Central
S740344D,DRV_463,1722685986,1723809186,439.26,Central
I828274L,DRV_479,1724943936,,443.25,Central
T463745L,DRV_173,1715313112,,425.01,Central
U675254U,DRV_743,1726559647,1729583647,444.17,West
Q672434J,DRV_666,1734434816,1740742016,637.26,East
U675254U,DRV_267,1734737139,1735514739,437.52,North
Q998543T,DRV_400,1727478251,1731107051,533.71,East
T564139U,DRV_873,1707070654,,479.14,Central
W110475R,DRV_743,1709793701,1710052901,573.64,West
X200379E,DRV_839,1710290070,1710808470,416.74,South
P776945F,DRV_328,1721441949,1722997149,609.44,North
M899642V,DRV_697,1722439962,1729697562,486.67,Central
Z277584F,DRV_967,1713758130,1715054130,421.83,West
F434558I,DRV_467,1705391787,1713167787,444.61,North
N243106X,DRV_967,1717159956,1717937556,489.91,Central
Z217271R,DRV_316,1734598250,1741164650,573.22,Northwest
D312038X,DRV_266,1734525082,1736339482,445.64,South
P260422J,DRV_396,1714925993,1722010793,521.16,North
I047113I,DRV_743,1707603010,1710886210,628.87,East
L278742B,DRV_758,1720612066,1722080866,420.59,Central
W242253H,DRV_821,1722804010,1727296810,477.86,East
P268705Q,DRV_529,1735221528,1738591128,396.26,Northeast
R544948G,DRV_579,1705738443,1712045643,464.51,South
N859770R,DRV_996,1720739891,1724455091,522.19,North
J280598B,DRV_975,1715995111,1716254311,350.3,West
W313518S,DRV_862,1715467574,1721256374,431.47,North
X170462I,DRV_181,1734165780,1741509780,640.7,Central
Z161369H,DRV_384,1712084442,,609.92,East
Y415667V,DRV_275,1728410318,1734026318,532.48,East
E039308A,DRV_763,1722467773,1725146173,366.26,North
A701277B,DRV_835,1712025710,1715136110,359.05,West
B998094L,DRV_473,1712853090,1719937890,365.87,East
S966319O,DRV_864,1715461003,1715720203,410.36,Central
U807154H,DRV_786,1722318579,1724824179,396.38,North
Z148465S,DRV_242,1713087494,1716975494,521.18,North
X170462I,DRV_193,1732045839,1739044239,357.89,East
Q473799Y,DRV_777,1725363996,1731843996,536.07,West
F210202W,DRV_488,1734662479,1736908879,387.29,West
F210202W,DRV_189,1716609495,1720238295,639.0,Northwest
J861015F,DRV_674,1705406836,1708344436,541.29,South
F644925L,DRV_881,1731093548,1733599148,530.16,Northeast
F929662O,DRV_967,1706544232,1714320232,372.32,North
T958887K,DRV_325,1708011264,1715614464,362.21,Central
I755719H,DRV_886,1710481577,,360.08,West
L519398R,DRV_423,1730323578,1736544378,596.53,North
R618892F,DRV_862,1727263786,1731756586,627.11,North
Y341016Y,DRV_646,1732998148,1737318148,502.8,Central
O339421P,DRV_489,1731677049,1733923449,480.06,North
K874315U,DRV_611,1711241278,1713746878,369.81,South
B565431V,DRV_928,1730524536,1733807736,363.38,Northwest
G067883D,DRV_949,1705894754,1709955554,648.73,South
W400504X,DRV_314,1724926857,1730715657,429.56,Northeast
U807154H,DRV_316,1733450863,1736647663,444.97,South
B068486S,DRV_941,1710037744,1714184944,353.81,Northwest
G067883D,DRV_203,1729924779,1732516779,460.62,East
P854973R,DRV_275,1709194020,,404.75,South
A514627U,DRV_814,1704433326,1705729326,532.5,West
C634351X,DRV_771,1734440525,,383.15,South
I786691U,DRV_750,1714914832,1722604432,456.18,East
D534874F,DRV_193,1722317031,1723353831,629.71,West
H640376P,DRV_494,1735106035,1739339635,377.51,South
S596966H,DRV_846,1708716174,1711999374,473.57,West
C387571U,DRV_981,1704171232,1707022432,559.72,North
D413164O,DRV_510,1705418428,1706023228,403.6,Northwest
X181883W,DRV_733,1724801263,1726010863,446.49,Central
S616928U,DRV_665,1732413335,1738288535,633.19,East
Z201632S,DRV_463,1709103170,1714546370,414.44,West
I755719H,DRV_400,1723668928,,582.83,West
B912419T,DRV_954,1717827426,1721715426,618.29,West
H349578W,DRV_180,1710492590,1713948590,532.37,Central
A311656D,DRV_328,1729567415,1729913015,400.55,South
C483503Z,DRV_195,1731031472,1732500272,462.65,North
Z161369H,DRV_763,1733605150,1735160350,524.66,Northwest
P403450V,DRV_505,1719916486,1723199686,379.14,Northeast
X370589D,DRV_333,1720887066,1724083866,495.22,Northeast
B912419T,DRV_941,1712573297,1719571697,644.46,Central
P484677D,DRV_704,1726192021,1729388821,491.85,Northeast
B230913C,DRV_710,1706961147,1709207547,383.21,North
F656766R,DRV_646,1721681753,1724964953,550.51,Central
X170462I,DRV_448,1734289857,1740597057,372.6,South
D516060E,DRV_847,1727218138,1733093338,388.07,Central
Q685160I,DRV_716,1714350806,1718238806,586.84,North
C380262Z,DRV_963,1712095130,1714514330,363.79,Central
S616928U,DRV_858,1711509348,1717211748,432.18,South
Q356804L,DRV_698,1722409177,1726469977,498.86,East
H339187T,DRV_804,1725105442,1732535842,441.83,East
C378427F,DRV_818,1733560609,1735893409,438.36,East
U627570W,DRV_180,1723168833,1728007233,520.3,South
H278680E,DRV_617,1704552518,1705416518,461.7,Northwest
U046537V,DRV_217,1706550854,1713549254,455.34,Northwest
R016571X,DRV_750,1735530065,1741578065,399.18,West
I485807N,DRV_649,1722887755,1728762955,359.93,Northeast
G578729I,DRV_384,1711858438,1713500038,461.43,North
D680876M,DRV_911,1723718790,1727433990,401.8,Northeast
U558867M,DRV_674,1726963172,1730159972,355.78,North
I305486E,DRV_173,1722382974,1729726974,595.58,Northwest
P384251X,DRV_400,1725999235,1728418435,433.46,North
H640376P,DRV_334,1710376137,1711067337,437.76,East
P586518V,DRV_370,1718795522,1722769922,432.71,East
A080100I,DRV_733,1731951687,1736098887,386.74,West
G982507S,DRV_144,1729490557,1736661757,370.15,East
N591803S,DRV_400,1732287240,1737903240,460.66,Central
Q808412H,DRV_463,1728785586,,467.3,Northwest
D161528L,DRV_987,1725407392,1732924192,587.21,South
Y412528A,DRV_246,1717049101,1719900301,580.51,West
E930103C,DRV_658,1720179015,1721215815,495.11,Northwest
Q467065R,DRV_384,1731435359,1738952159,638.84,Northwest
R339845Y,DRV_470,1715161523,1717407923,519.27,Northeast
I095849K,DRV_396,1706796588,1711116588,437.18,Northwest
H278680E,DRV_758,1726274197,1726446997,430.43,North
Z884969X,DRV_680,1714977471,1717483071,592.43,North
J739363U,DRV_796,1724380772,1727404772,355.7,West
V611254D,DRV_241,1717417694,1725107294,533.99,North
U418328Z,DRV_873,1724722309,1729906309,588.08,West
R335290J,DRV_887,1723399764,,380.21,Central
X806174T,DRV_423,1704806637,1712150637,487.78,Northeast
H219136K,DRV_987,1719088155,1722025755,629.17,North
L685054N,DRV_941,1706326776,1711078776,480.07,North
P369378R,DRV_674,1721715565,1726553965,593.62,Central
G595327D,DRV_338,1708034927,1712786927,356.94,Central
Y806578F,DRV_479,1708964602,1716222202,490.43,East
R544948G,DRV_532,1706281373,1710082973,436.53,Northeast
D534624U,DRV_532,1716405176,1716664376,585.54,Central
U617711M,DRV_716,1707613429,1713661429,377.34,West
I522872P,DRV_564,1732505155,1737948355,510.53,South
V262174N,DRV_167,1705933470,1712154270,385.02,East
H339187T,DRV_723,1733070926,1737650126,487.41,North
F870021B,DRV_786,1723238411,1726780811,392.18,North
Y412528A,DRV_489,1729594046,1732790846,555.91,Central
O777014Z,DRV_324,1726014731,1733445131,535.59,West
D534874F,DRV_718,1731352602,1738437402,595.74,West
C483503Z,DRV_858,1707634857,1712386857,437.68,North
I910651D,DRV_106,1709716367,1712740367,632.58,South
P133412L,DRV_680,1729577015,1734501815,510.81,Northeast
T953926U,DRV_444,1705551665,1707798065,620.66,Northeast
O585277L,DRV_799,1731729915,1732334715,522.14,Northwest
N591803S,DRV_881,1728813022,1733565022,518.98,South
A236231A,DRV_564,1730262000,1736569200,563.3,South
B261375A,DRV_267,1709709413,1711091813,567.28,Central
B068486S,DRV_473,1710753925,1712827525,388.82,Northwest
X200379E,DRV_792,1718579172,1722985572,641.05,Central
J836440L,DRV_859,1716274838,1722668438,638.97,South
A893246N,DRV_181,1726419119,1729097519,426.63,Northwest
P324241X,DRV_579,1734204750,1734895950,580.39,Central
W233749H,DRV_214,1728160046,1732652846,391.62,East
L498182L,DRV_325,1732766728,1737691528,365.48,Central
H086211J,DRV_846,1720445577,1722173577,390.69,Northeast
Z397187D,DRV_261,1706896465,1713376465,478.71,Northwest
W172513U,DRV_967,1719233155,1726922755,584.17,North
A514627U,DRV_949,1729405179,1734416379,399.98,Northeast
P537147J,DRV_771,1722746371,1724647171,523.49,Central
H137215C,DRV_941,1704157958,1710378758,482.1,North
P914630F,DRV_130,1714670576,1722100976,573.26,Northeast
K193745M,DRV_949,1713584704,1716349504,627.04,South
Z397187D,DRV_862,1711352868,1712994468,618.6,West
P403450V,DRV_263,1732702383,1735639983,360.66,South
Y264647E,DRV_489,1731681091,1739111491,394.1,North
S340438K,DRV_864,1721345217,1723764417,608.79,Northwest
U356159Q,DRV_505,1706101972,1708780372,406.42,West
V315869J,DRV_146,1731680491,1737728491,542.65,North
L598564B,DRV_338,1729123247,1732579247,586.95,Northwest
I868000T,DRV_703,1735086833,1740616433,555.66,Central
Y835841G,DRV_111,1717374589,1723163389,516.31,Central
O029593K,DRV_924,1713467206,1719083206,560.36,East
F644925L,DRV_263,1718809080,1721746680,396.87,South
I330923E,DRV_771,1717441796,1720292996,450.41,East
U980793M,DRV_982,1719561116,1720597916,648.89,Northeast
I974014K,DRV_941,1713888721,1715443921,594.49,Central
Y835841G,DRV_171,1734755453,1735360253,472.17,Northwest
E107991I,DRV_877,1713123189,,371.06,Northeast
O482814G,DRV_303,1709334208,1716419008,604.97,North
O516271Y,DRV_569,1707593411,1708716611,365.83,West
Y314919C,DRV_887,1707463795,1707722995,594.74,Central
P268705Q,DRV_217,1709536184,1714115384,377.71,Central
D951718A,DRV_886,1710127267,1710386467,463.9,North
F929662O,DRV_333,1706340985,1706772985,389.24,East
J167190J,DRV_320,1723700356,1727674756,647.95,North
J739363U,DRV_384,1730822693,1735661093,560.59,East
C348734E,DRV_862,1731194914,1735601314,562.4,West
K193745M,DRV_564,1713364405,1718462005,391.25,West
P369378R,DRV_467,1706358594,1712233794,520.82,North
D473597X,DRV_658,1714425354,1717449354,355.2,West
R623869Y,DRV_691,1728612087,1732586487,523.03,North
